id,source_uri,image_url
47,http://www.dw.de/failures-in-the-fight-against-ebola/a-17897009,"http://www.dw.de/image/0,,17895703_401,00.jpg"
48,http://www.dw.de/un-gravely-concerned-over-food-shortages-in-ebola-hit-countries/a-17894914,"http://www.dw.de/image/0,,17873834_303,00.jpg"
49,http://www.dw.de/failures-in-the-fight-against-ebola/a-17897009,"http://www.dw.de/image/0,,17887090_401,00.jpg"
50,http://www.dw.de/failures-in-the-fight-against-ebola/a-17897009,http://www.dw.de/static/stills/images/je/je20141007_ebolan23a_image_512x288_3.jpg
51,http://www.dailymail.co.uk/news/article-2725754/Ebola-vastly-worse-thought-warns-World-Health-Organisation-America-evacuates-diplomatic-families-affected-country.html,http://news.bbcimg.co.uk/media/images/78062000/jpg/_78062264_c0215902-coloured_tem_of_the_ebola_virus-spl.jpg
52,http://www.doctorswithoutborders.org/our-work/medical-issues/ebola,http://www.doctorswithoutborders.org/sites/usa/files/styles/article_homepage/https/media.msf.org/Docs/MSF/Media/TR1/5/d/8/4/MSB13871.jpg
53,http://www.dw.de/failures-in-the-fight-against-ebola/a-17897009,"http://www.dw.de/image/0,,17967948_301,00.jpg"
54,http://www.dw.de/failures-in-the-fight-against-ebola/a-17897009,"http://www.dw.de/image/0,,17895909_303,00.jpg"
55,http://www.dw.de/failures-in-the-fight-against-ebola/a-17897009,"http://www.dw.de/image/0,,17889143_401,00.png"
56,http://www.dailymail.co.uk/news/article-2725754/Ebola-vastly-worse-thought-warns-World-Health-Organisation-America-evacuates-diplomatic-families-affected-country.html,http://news.bbcimg.co.uk/media/images/78061000/jpg/_78061814_73958600.jpg
57,http://www.dailymail.co.uk/news/article-2725754/Ebola-vastly-worse-thought-warns-World-Health-Organisation-America-evacuates-diplomatic-families-affected-country.html,http://news.bbcimg.co.uk/media/images/78061000/jpg/_78061813_ebola_virus_disease_outbreak-spl-1.jpg
58,http://who.int/features/2014/ebola-liberia/photos/en/index1.html,http://who.int/features/2014/ebola-liberia/ebola-liberia-2.jpg
59,http://www.dailymail.co.uk/news/article-2725754/Ebola-vastly-worse-thought-warns-World-Health-Organisation-America-evacuates-diplomatic-families-affected-country.html,http://www.gannett-cdn.com/-mm-/731f75e27f49c4f1f2e94fcec56291c811d4317e/c=169-0-1987-1367&r=x513&c=680x510/local/-/media/USATODAY/None/2014/10/29/635501760236160008-ebola102914x005.jpg
60,http://www.dailymail.co.uk/news/article-2725754/Ebola-vastly-worse-thought-warns-World-Health-Organisation-America-evacuates-diplomatic-families-affected-country.html,http://ichef.bbci.co.uk/news/highquality/590/media/images/78068000/jpg/_78068652_ebola_suit_with_title.jpg
61,http://who.int/features/2014/ebola-liberia/photos/en/index3.html,http://who.int/features/2014/ebola-liberia/ebola-liberia-4.jpg
62,http://who.int/features/2014/ebola-liberia/photos/en/index5.html,http://who.int/features/2014/ebola-liberia/ebola-liberia-6.jpg
63,http://www.lutheranworld.org/news/ebola-west-africa,http://www.lutheranworld.org/sites/default/files/styles/news_item/public/EbolaOutbreak-news.jpg?itok=9egVTKPA
64,http://www.dailymail.co.uk/news/article-2725754/Ebola-vastly-worse-thought-warns-World-Health-Organisation-America-evacuates-diplomatic-families-affected-country.html,http://ichef.bbci.co.uk/news/highquality/625/media/images/78059000/jpg/_78059534_ebola-suit.jpg
65,http://who.int/features/2014/ebola-liberia/photos/en/index4.html,http://who.int/features/2014/ebola-liberia/ebola-liberia-5.jpg
66,http://who.int/features/2014/ebola-liberia/photos/en/index7.html,http://who.int/features/2014/ebola-liberia/ebola-liberia-10.jpg
67,http://www.radionz.co.nz/national/programmes/ninetonoon/audio/20152601/nz-nurses-reveal-grim-realities-of-caring-for-ebola-patients-in-sierra-leone,http://www.radionz.co.nz/assets/news/25637/four_col_New_Zealand_Red_Cross_nurse_Donna_Collins_in_Sierra_Leone_wearing_full_personal_protection_equipment..jpg?1412720809
68,http://www.radionz.co.nz/national/programmes/ninetonoon/audio/20152601/nz-nurses-reveal-grim-realities-of-caring-for-ebola-patients-in-sierra-leone,http://assets.nydailynews.com/polopoly_fs/1.1974702.1413344907!/img/httpImage/image.jpg_gen/derivatives/article_970/health-ebola.jpg
69,http://www.doctorswithoutborders.org/our-work/medical-issues/ebola,http://www.doctorswithoutborders.org/sites/usa/files/styles/detail_page_header_left_sidebar/https/media.msf.org/Doc/MSF/Media/CMS1/d/7/6/7/MSF141573.jpg
70,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/,https://farm4.staticflickr.com/3935/15512409636_85e6f8b304_b.jpg
71,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/,https://farm4.staticflickr.com/3931/15349490009_431d9399a1_b.jpg
72,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/,https://farm4.staticflickr.com/3955/15350500890_8a1fcaccd3_b.jpg
73,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/,https://farm6.staticflickr.com/5602/14915402584_6fb4e74575_b.jpg
74,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/,https://farm6.staticflickr.com/5604/15350518170_3a76973e8f_b.jpg
75,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/,https://farm4.staticflickr.com/3945/15350153457_50407f9e29_b.jpg
76,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/,https://farm4.staticflickr.com/3938/15533483961_3c4332ea2a_b.jpg
77,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/,https://farm4.staticflickr.com/3950/15406850949_3a9ba2ea39_b.jpg
78,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/,https://farm6.staticflickr.com/5607/14972717054_2627067f79_b.jpg
79,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/,https://farm6.staticflickr.com/5610/15407352778_1e9cb95407_b.jpg
80,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/,https://farm6.staticflickr.com/5601/14915371914_cde0aa9be6_b.jpg
81,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/,https://farm6.staticflickr.com/5607/15349499839_74b1d402ef_b.jpg
82,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/,https://farm4.staticflickr.com/3953/15349513249_c6a611f5fe_b.jpg
83,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/,https://farm6.staticflickr.com/5613/14915932103_9cc93db53b_b.jpg
84,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/,https://farm6.staticflickr.com/5604/14915984363_0b04490c1f_b.jpg
85,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/,https://farm6.staticflickr.com/5612/15350162547_a055a498f5_b.jpg
86,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/,https://farm6.staticflickr.com/5603/15594295312_70fa95464f_b.jpg
87,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/,https://farm6.staticflickr.com/5616/15406847719_657439e780_b.jpg
88,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/,https://farm6.staticflickr.com/5602/15593455685_3a40fa7f76_b.jpg
89,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/,https://farm4.staticflickr.com/3934/15407349528_d0cae6b9f1_b.jpg
90,http://www.doctorswithoutborders.org/our-work/medical-issues/ebola,https://www.doctorswithoutborders.org/sites/usa/files/ppe-explainer-mp2.jpg
91,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/,https://farm4.staticflickr.com/3953/15533416411_9bf7236796_b.jpg
92,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/,https://farm4.staticflickr.com/3937/15350491990_3e0b2b0ddc_b.jpg
93,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/,https://farm4.staticflickr.com/3930/14915963893_29d900b71b_b.jpg
94,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/,https://farm6.staticflickr.com/5608/15350134787_5b0f7a5c38_b.jpg
95,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/,https://farm6.staticflickr.com/5612/15350522050_1af805498f_b.jpg
96,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/,https://farm4.staticflickr.com/3940/14915424824_e42b3d5854_b.jpg
97,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/,https://farm4.staticflickr.com/3936/15536191815_e16b7ea5ec_b.jpg
98,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/,https://farm4.staticflickr.com/3954/14972724524_6d3ca00ec5_b.jpg
99,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/,https://farm4.staticflickr.com/3936/14972715794_df6e25458d_b.jpg
100,https://www.flickr.com/photos/46658241@N06/sets/72157646431299604/,https://farm4.staticflickr.com/3955/15594294552_2afbdf677a_b.jpg
